"OcracokeIsland-NC.jpg","05/18/2018","05/18/2018","Courtesy of  Jim Dollar under a  CC 2.0  license.","Ocracoke NC",,"Ocracoke",
"AvonBeach-NC.jpg","05/18/2018","05/18/2018","Courtesy of  Xavier Ascanio under a  CC 2.0  license.","Avon Beach NC",,"Avon",
"AtlanticBeach-NC.jpg","05/18/2018","05/18/2018","Courtesy of  James Willamor under a  CC 2.0  license.","Atlantic Beach NC",,"Atlantic Beach",
"Wrightsville-NC.jpg","05/18/2018","05/18/2018","Courtesy of  James Willamor under a  CC 2.0  license.","Wrightsville Beach NC",,"Wrightsville Beach",
"3780218JWA1491.jpg","05/20/2018","05/20/2018","Jeff Adkins","Washington County, VA","Construction is being done on Interstate 81 in Abingdon, Virginia.","Washington County",
"3780218JWA1638.jpg","05/20/2018","05/20/2018","Jeff Adkins","Washington County, VA","Newly assembled trailers are parked in the lots surrounding Utility Trailer's manufacturing facility in Glade Spring, Virginia. The Glade Spring plant primarily produces 53-foot and 48-foot enclosed box trailers that are pulled by 18-wheel semi-trucks.","Washington County",
"37818SUB004.jpg","05/20/2018","05/20/2018","Courtesy of Tia Thomas/United Way of Southwest Virginia","Washington County, VA","United Way Careers Expo for Youth in Washington County, VA.","Washington County",
"37816SUB009.jpg","05/20/2018","05/20/2018","Courtesy of Barter Theater","Washington County, VA","Barter Theatre, the State Theatre of Virginia is a regional treasure and nationally recognized professional theatre, enjoyed by both visitors and local theater-goers.","Washington County",
"3780218JWA0067.jpg","05/20/2018","05/20/2018","Jeff Adkins","Washington County, VA","Medical staff discuss X-Ray options in the X-Ray room at McGarry Orthopedic Clinic in Bristol, Virginia.","Washington County",
"3780218JWA0152.jpg","05/20/2018","05/20/2018","Jeff Adkins","Washington County, VA","Katie Lamb owner and designer at Me and Little Tree, a studio, gallery and retail space helps out a customer in Damascus, Virginia.","Washington County",
"70811SUB032.jpg","05/20/2018","05/20/2018","Courtesy of Red Dirt BBQ & Music Festival","Tyler, TX","Red Dirt BBQ &amp; Music Festival in Tyler, TX.","Tyler",
"70813SUB001.jpg","05/20/2018","05/20/2018","Courtesy of Tyler Junior College","Tyler, TX","Tyler Junior College.","Tyler",
"70813SUB012.jpg","05/20/2018","05/20/2018","Courtesy of Megan Caperton","Tyler, TX","Cork Food &amp; Wine in Tyler, TX.","Tyler",
"70813SUB037.jpg","05/20/2018","05/20/2018","Courtesy of Don Bristow / Lightray Photoimagery","Tyler, TX","Valerosa Designs Art Gallery in Tyler, TX.","Tyler",
"70813SUB044.jpg","05/20/2018","05/20/2018","Courtesy of Visit Tyler","Tyler, TX","Goodman House in Tyler, TX.","Tyler",
"70813SUB060.jpg","05/20/2018","05/20/2018","Courtesy of Tyler Junior College","Tyler, TX","Tyler Junior College's dental hygiene program.","Tyler",
"70813SUB204.jpg","05/20/2018","05/20/2018",,,,,
"70813SUB211.jpg","05/20/2018","05/20/2018","Courtesy of Co.Work","Tyler, TX","Co.Work in Tyler, TX.","Tyler",
"7080318JSO2785.jpg","05/20/2018","05/20/2018","Jeffery S. Otto","Tyler, TX","Owner Melissa Bennett holds a team of the Cookie that started it all- The Chocolate Chip Pecan.&nbsp;
&nbsp;","Tyler",
"7080318JSO2795.jpg","05/20/2018","05/20/2018","Jeffery S. Otto","Tyler, TX","The Innovation Pipeline in Tyler offers space for people to work and used technology and equipment that may otherwise be out of reach for start up businesses.","Tyler",
"Forest Gully Farm.png","05/21/2018","05/21/2018","Photo by Dane Poppin","Forest Gully Farms",,,
"Rochester-MN-Skyline.jpg","05/21/2018","05/21/2018","iStock Photo/DenisTangneyJr","Rochester MN",,"Rochester",
"UniqueRaces-bataan.jpg","05/21/2018","05/21/2018","Photo Courtesy of Sarah Kuta","Bataan Race",,"White Sands",
"UniqueRaces-Bloomsday-.jpg","05/22/2018","05/21/2018","Photo Courtesy of Lilac Bloomsday Run","Bloomsday Race",,"Spokane",
"UniqueRaces-Bolder-boulder.jpg","05/22/2018","05/21/2018","Photo Courtesy of the Bolder Boulder","Bolder Boulder",,"Boulder",
"UniqueRaces-Dipsea.jpg","05/22/2018","05/21/2018","Photo Courtesy of the Dipsea Race","Dipsea Race",,"California",
"UniqueRaces-Falmouth.jpg","05/22/2018","05/21/2018","Photo Courtesy of New Balance Falmouth Road Race","Falmouth Race",,"Falmouth",
"UniqueRaces-Liberty-Mile.jpg","05/22/2018","05/21/2018","Photo Courtesy of Liberty Mile","Liberty Mile Race",,"Pittsburgh",
"UniqueRaces-Mount-Marathon.jpg","05/21/2018","05/21/2018","Photo Courtesy of Joel Krahn","Mount Marathon Race",,"Seward",
"UniqueRaces-Peachtree-courtesy-of-Paul-Kim.jpg","05/21/2018","05/21/2018","Photo Courtesy of Paul Kim","Peachtree Road Race",,"Atlanta",
"UniqueRaces-Cooper-River-Bridge-Run.jpg","05/21/2018","05/21/2018","Photo Courtesy of Pixabay","Cooper River Bridge Run",,"Mount Pleasant",
"EllisonHouse-OutdoorSeating.jpg","05/22/2018","05/22/2018","Photo Courtesy of Ellison House","Ellison House",,"Lockhart",
"EllisonHouse-PostRenoExterior.jpg","05/22/2018","05/22/2018","Photo Courtesy of Ellison House","Ellison House",,"Lockhart",
"EllisonHouse-WindowDecorations.jpg","05/22/2018","05/22/2018","Photo Courtesy of Ellison House","Ellison House",,"Lockhart",
"FayetteAcademy-MemphisTN-School.jpg","05/22/2018","05/22/2018","Facebook/Fayette Academy","Fayette Academy",,"Memphis",
"CoolRunningRace.jpg","05/22/2018","05/22/2018","iStock Photo/GibsonPictures","Trail Run",,,
"FortWayne-IN-Downtown-Day.jpg","05/22/2018","05/22/2018","iStock Photo/Davel5957","Fort Wayne IN",,"Fort Wayne",
"Boston-MA-TobinBridgeNight.jpg","05/22/2018","05/22/2018","iStock Photo/Ultima_Gaina","Boston MA",,"Boston",
"Peoria-IL-WaterfrontDay.jpg","05/22/2018","05/22/2018","iStock Photo/ghornephoto","Peoria IL",,"Peoria",
"WacoTX-DrPepperMuseum-Exterior.jpg","05/22/2018","05/22/2018","Courtesy of  James Newman under a  CC 2.0  license.","Waco TX",,"Waco",
"Spoetzl-Brewery-ShinerTX.jpg","05/22/2018","05/22/2018","Courtesy of  mlhradio under a  CC 2.0  license.","Shiner TX",,"Shiner",
"HoustonTX-AstrosBaseball.jpg","05/22/2018","05/22/2018","iStock Photo/MoreISO","Houston TX",,"Houston",
"TexasFlag-AustinTX.jpg","05/22/2018","05/22/2018","iStock Photo/RoschetzkyIstockPhoto","Austin TX",,"Texas",
"SanAntonioTX-Alamo-Dusk.jpg","05/22/2018","05/22/2018",,,,,
"HoustonTX-MissionControl.jpg","05/22/2018","05/22/2018","Courtesy of  Mike Renlund under a  CC 2.0  license.","Houston TX",,"Houston",
"SanAntonioTX-Riverwalk-Daytime.jpg","05/22/2018","05/22/2018","iStock Photo/dszc","San Antonio TX",,"San Antonio",
"SanAntonioTX-Riverwalk-Nighttime.jpg","05/22/2018","05/22/2018","iStock Photo/Richard McMillin","San Antonio TX",,"San Antonio",
"TXStateAquarium-Jellyfish.jpg","05/22/2018","05/22/2018","Courtesy of Steve Miller under a  CC 2.0  license.","Corpus Christi TX",,"Corpus Christi",
"SouthPadreIslandTX-Gulf.jpg","05/22/2018","05/22/2018","iStock Photo/Joesboy","South Padre Island TX",,"South Padre Island",
"LittleStSimonsIslandGA-Chapel.jpg","05/22/2018","05/22/2018","iStock Photo/mstroz","Little St. Simons Island GA",,"St. Simons",
"MackinacIslandMI-Cottage.jpg","05/22/2018","05/22/2018","iStock Photo/csterken","Mackinac Island MI",,"Mackinac Island",
"MackinacIslandMI-Lighthouse-Sunset.jpg","05/22/2018","05/22/2018","iStock Photo/ehrlif","Mackinac Island MI",,"Mackinac Island",
"PortlandME-LighthouseDusk.jpg","05/22/2018","05/22/2018","iStock Photo/Sean Pavone","Portland ME",,"Portland",
"SedonaAZ-Dessert.jpg","05/22/2018","05/22/2018","iStock Photo/cmart7327","Sedona AZ",,"Sedona",
"TruckeeCA-DonnerLakeSnow.jpg","05/22/2018","05/22/2018","iStock Photo/SchofieldImages","Truckee CA",,"Truckee",
"SyracuseNY-DinosaurBBQ.jpg","05/24/2018","05/24/2018","Facebook/Dinosaur BBQ","Syracuse NY",,"Syracuse",
"PearlandTX-Lake.jpg","05/24/2018","05/24/2018","iStock Photo/TrongNguyen","Pearland TX",,"Pearland",
"RoundRockTX-SunriseOverField.jpg","05/24/2018","05/24/2018","iStock Photo/SWCargill","Round Rock TX",,"Round Rock",
"FriscoTX-WaterReservoir.jpg","05/24/2018","05/24/2018","Courtesy of  jamiemw under a  CC 2.0  license.","Frisco TX",,"Frisco",
"TexasFlagMailbox.jpg","05/24/2018","05/24/2018","iStock Photo/Tiago_Fernandez","Texas",,"Texas",
"OdessaTX-BlueSkyStone.jpg","05/24/2018","05/24/2018","Photo Courtesy of Pixabay","Odessa TX",,"Odessa",
"LewisvilleTX-LakeLewisville.jpg","05/24/2018","05/24/2018","Courtesy of  jayRaz under a  CC 2.0  license.","Lewisville TX",,"Lewisville",
"CedarParkTX-CedarParkCenter.jpg","05/24/2018","05/24/2018","Courtesy of Larry D. Moore under a  CC 2.0  license.","Cedar Park TX",,"Cedar Park",
"Texas-RoadSign-ShapeofTX.jpg","05/24/2018","05/24/2018","iStock Photo/gguy44","Texas",,"Texas",
"SanAntonioTX-RiverwalkHilton.jpg","05/24/2018","05/24/2018","iStock Photo/gregobagel","San Antonio TX",,"San Antonio",
"Tucson-OldTucsonFilm.jpg","05/24/2018","05/24/2018","iStock Photo/JimFeliciano","Tucson AZ",,"Tucson",
"PhoenixAZ-ZooAquarium.jpg","05/24/2018","05/24/2018","iStock Photo/EuToch","Phoenix AZ",,"Phoenix",
"TempeAZ-SunDevilStadium.jpg","05/24/2018","05/24/2018","Courtesy of Clintus McGintus under a  CC 2.0  license.","Tempe AZ",,"Tempe",
"WichitaKS-KeeperofthePlains.jpg","05/24/2018","05/24/2018","iStock Photo/gnagel","Wichita KS",,"Wichita",
"Kansas-SunflowerSunset.jpg","05/24/2018","05/24/2018","iStock Photo/tomofbluesprings","Kansas",,"Kansas",
"TopekaKS-KSStateCapitol.jpg","05/24/2018","05/24/2018","iStock Photo/fotoguy22","Topeka KS",,"Topeka",
"ShawneeKS-Geese.jpg","05/24/2018","05/24/2018","iStock Photo/BergmannD","Shawnee KS",,"Shawnee",
"DodgeCityKS-Longhorn-Statue.jpg","05/24/2018","05/24/2018","Courtesy of Gerald B. Keane under a  CC 2.0  license.","Dodge City KS",,"Dodge City",
"McPhersonKS-McPhersonCollege.jpg","05/24/2018","05/24/2018","Courtesy of Facebook/McPherson College under a  CC 2.0  license.","McPherson KS",,"McPherson",
"LenexaKS-NamesakeStatue.jpg","05/24/2018","05/24/2018","Facebook/City of Lenexa, Kansas Government","Lenexa KS",,"Lenexa",
"OlatheKS.jpg","05/24/2018","05/24/2018","Facebook/City of Olathe, KS Government","Olathe KS",,"Olathe",
"KansasCityKS-KCBroadwayBridge.jpg","05/24/2018","05/24/2018","iStock Photo/tomofbluesprings","Kansas City KS",,"Kansas City",
"30130SUB048.jpg","05/26/2018","05/26/2018","Courtesy of GreatDanePhotos","Rutherford County, TN","Rutherdford County hosted the USDAA’s 2015 Grand Prix of Dog Agility Competition.","Murfreesboro",
"30132SUB005.jpg","05/26/2018","05/26/2018","Courtesy of The Center for the Arts","Rutherford County, TN","Actors and actresses at the Center for the Arts in&nbsp;Murfreesboro, TN.","Murfreesboro",
"30132SUB026.jpg","05/26/2018","05/26/2018","Courtesy of Rutherford County Chamber","Rutherford County, TN","From coding to robotics to 3D printing, Rutherford Works Summer Camps are designed to help students explore various aspects of technology.&nbsp;","Murfreesboro",
"30132SUB042.jpg","05/26/2018","05/26/2018","Courtesy of General Mills","Rutherford County, TN","Production floor at the General Mills facility in Murfreesboro, TN.","Murfreesboro",
"30132SUB053.jpg","05/26/2018","05/26/2018","Courtesy of Nissan","Rutherford County, TN","The Nissan LEAF has been completely reinvented, combining greater range with a dynamic new design and advanced technologies, representing Nissan’s technological leadership.","Murfreesboro",
"3010214BM3025.jpg","05/26/2018","05/26/2018","Brian McCord","Rutherford County, TN","Nik ""Wiz"" Wisniewski, Brewer at Mayday Brewery, testing beer quality. Mayday Brewery opened in Murfreesboro in November, 2012 and offers a variety of beers including Boro Blonde, Velvet Hustle, Angry Redhead, Evil Octopus and Jubilee: Randy's IPA.","Murfreesboro",
"3010216JWA2786.jpg","05/26/2018","05/26/2018","Jeff Adkins","Rutherford County, TN","Employees work on the production floor manufacturing cosmetics at Schwan Cosmetics in Murfreesboro, Tennessee.","Murfreesboro",
"3010318JWA3337.jpg","05/26/2018","05/26/2018","Jeff Adkins","Rutherford County, TN","Private aircraft are parked on the tarmac at the Smyrna Airport in Smyrna, Tennessee. With more than 1,700 acres, Smyrna Airport is the third largest airport in Tennessee and the busiest general aviation airport in Tennessee.","Murfreesboro",
"3010318JWA5589.jpg","05/26/2018","05/26/2018","Jeff Adkins","Rutherford County, TN","Rehabilitation staff work with patients learning to walk again after accidents in the Physical Medicine and Rehabilitation Department at Trustpoint Hospital in Murfreesboro, Tennessee.","Murfreesboro",
"106SUM16SUB031.jpg","05/29/2018","05/29/2018","Courtesy of Digital Ocoee Photography","Chattanooga, TN","Ocoee River recreation in Chattanooga, TN.","Chattanooga",
"83202SUB124.jpg","05/29/2018","05/29/2018","Courtesy of Unum","Chattanooga, TN","Unum, a Fortune 500 company headquartered in Chattanooga, TN, is a&nbsp;top disability insurer and also offers other insurance products including accident, critical illnesses and life insurance.","Chattanooga",
"83203SUB037.jpg","05/29/2018","05/29/2018","Courtesy of CHI Memorial","Chattanooga, TN","CHI Memorial's cardiac line in Chattanooga, TN.","Chattanooga",
"83203SUB073.jpg","05/29/2018","05/29/2018","Courtesy of TNECD","Chattanooga, TN","Denso in Chattanooga, TN.","Chattanooga",
"83203SUB145.jpg","05/29/2018","05/29/2018","Courtesy of Christian Stewart","Chattanooga, TN","Walker Theatre in Chattanooga, TN.","Chattanooga",
"STEM-AlbuquerqueNM-OldTownHouse.jpg","05/29/2018","05/29/2018","iStock Photo/ablokhin","Albuquerque NM",,"Albuquerque",
"AlbuquerqueNM-DowntownColorfulHouses.jpg","05/29/2018","05/29/2018","iStock Photo/benedek","Albuquerque NM",,"Albuquerque",
"STEM-AlbuquerqueNM-Plaza.jpg","05/29/2018","05/29/2018","iStock Photo/halbergman","Albuquerque NM",,"Albuquerque",
"STEM-MiamiBeachFL.jpg","05/29/2018","05/29/2018","iStock Photo/Sean Pavone","Miami Beach FL",,"Miami Beach",
"STEM-LongmontCO.jpg","05/29/2018","05/29/2018","Courtesy of  Kahunapule Michael Johnson under a  CC 2.0  license.","Longmont CO",,"Longmont",
"STEM-GaithersburgMD-DowntownSkyline.jpg","05/29/2018","05/29/2018","iStock Photo/DenisTangneyJr","Gaithersburg MD",,"Gaithersburg",
"EthosVegan-WinterParkFL.jpg","05/29/2018","05/29/2018","Instagram/LoveWildLiveFree","Winter Park FL",,"Winter Park",
"AnnArborMI-DetroitFillingStation-VEGAN.jpg","05/29/2018","05/29/2018","Facebook/Detroit Street Filling Station","Ann Arbor MI",,"Ann Arbor",
"LosAngelesCA-RealFoodDaily-VeganNachos.jpg","05/29/2018","05/29/2018","Facebook/Real Food Daily","Los Angeles CA",,"Los Angeles",
"NashvilleTN-GrinsVegCafe.jpg","05/29/2018","05/29/2018","Facebook/Grins Vegetarian Cafe","Nashville TN",,"Nashville",
"AshevilleNC-PlantVegan.jpg","05/29/2018","05/29/2018","Facebook/Plant","Asheville NC",,"Asheville",
"LakeGenevawi-EggHarborCafe-Vegan.jpg","05/29/2018","05/29/2018","Facebook/Egg Harbor Cafe","Lake Geneva WI",,"Lake Geneva",
"NYCNY-BlossomVegan.jpg","05/29/2018","05/29/2018","Facebook/Blossom Vegan Restaurant","NYC NY",,"New York",
"NYCNY-BlossomVegan-MainImage.jpg","05/29/2018","05/29/2018","Facebook/Blossom Vegan Restaurant","NYC NY",,"New York",
"EugeneOR-CornbreadCafe.jpg","05/29/2018","05/29/2018","Facebook/Cornbread Cafe-Organic Vegan Comfort Food","Eugene OR",,"Eugene",
"V_CR_Chamber_Logo_Final_Standard_WEB-Stacked-Accredited-Color (1).jpg","06/01/2018","06/01/2018",,,,,
"Vegan-Friendly-Cities.jpg","06/04/2018","06/01/2018","Facebook.com/RealFoodDaily","Most Vegan-Friendly Cities",,,
"Scavenger-Hunt.jpg","06/04/2018","06/04/2018","iStock Photo/jacoblund","Scavenger Hunt Stock",,,
"O'Fallon2018v1_W.jpg","06/04/2018","06/04/2018",,"O'Fallon, MO Digital Magazine",,"O'Fallon",
"OCOC logo PRINT horiz.jpg","06/04/2018","06/04/2018",,,,,
"HuntsvilleAL-Botanical-Gardens.jpg","06/04/2018","06/04/2018","iStock Photo/Ifistand","Huntsville AL",,"Huntsville",
"UAL-Huntsville-ShelbyCenter.jpg","06/04/2018","06/04/2018","Courtesy of  Anivron under a  CC 2.0  license.","University of Alabama - Huntsville",,"Huntsville",
"Rochester-MN-Nighttime.jpg","06/04/2018","06/04/2018","iStock Photo/DenisTangneyJr","Rochester MN",,"Rochester",
"KirklandWA-UncorkedFest.jpg","06/05/2018","06/05/2018","Facebook/KirklandUncorked","Kirkland, WA",,"Kirkland",
"KirklandWA-WaterDaylight.jpg","06/05/2018","06/05/2018","iStock Photo/SEASTOCK","Kirkland, WA",,"Kirkland",
"MilpitasCA-CityHall.jpg","06/05/2018","06/05/2018","Courtesy of Dmitriy Grigoryev under a  CC 2.0  license.","Milpitas CA",,"Milpitas",
"FranklinTN-DowntownatChristmas.jpg","06/11/2018","06/05/2018","Jeffrey S. Otto","Franklin TN",,"Franklin",
"RichardsonTX-Postcard.jpg","06/05/2018","06/05/2018","Photo Courtesy of Richardson Chamber of Commerce","Richardson TX",,"Richardson",
"MilwaukeeWI-SkylinewithShore.jpg","06/05/2018","06/05/2018","iStock Photo/Davel5957","Milwaukee WI",,"Milwaukee",
"MilwaukeeWI-MilwaukeeRiver.jpg","06/05/2018","06/05/2018","iStock Photo/kickstand","Milwaukee WI",,"Milwaukee",
"MilwaukeeWI-MilwaukeeLakeshoreSkyline.jpg","06/05/2018","06/05/2018","iStock Photo/ImagesbyK","Milwaukee WI",,"Milwaukee",
"LongmontCO-OskarBluesBrewery.jpg","06/05/2018","06/05/2018","Facebook/OskarBluesBrewery","Longmont CO",,"Longmont",
"LongmontCO-ScrumptiousPig.jpg","06/05/2018","06/05/2018","Facebook/ScrumptiousLongmont","Longmont CO",,"Longmont",
"LongmontCO-MartinisBistro.jpg","06/05/2018","06/05/2018","Facebook/MartinisBistro","Longmont CO",,"Longmont",
"LongmontCO-RecCenter.jpg","06/05/2018","06/05/2018","Facebook/CityofLongmontCO","Longmont CO",,"Longmont",
"WashingtonCo18v18W.jpg","06/05/2018","06/05/2018",,,,,
"new-seal.png","06/05/2018","06/05/2018",,,,,
"Clementines2-STL.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,"St. Louis",
"Clementines3-STL.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,"St. Louis",
"Clementines4-STL.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,,
"Clementines5-STL.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,,
"ClementinesCover-STL.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,"St. Louis",
"ClementinesIceCream-STL.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,,
"ClementinesStack-STL.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,,
"ClementinesOwner.jpg","06/05/2018","06/05/2018","Facebook/ClementinesCreamery","St. Louis MO",,,
"SunnyvaleCA-YahooHeadquarters.jpg","06/06/2018","06/06/2018","iStock Photo/leezsnow","Sunnyvale CA",,"Sunnyvale",
"MilpitasCA-SanDiskHeadquarters.jpg","06/06/2018","06/06/2018","iStock Photo/alacatr","Milpitas CA",,"Milpitas",
"DavisCA-UCDavisKemperHall.jpg","06/06/2018","06/06/2018","Courtesy of  UC Davis College of Engineering under a  CC 2.0  license.","Davis CA",,"Davis",
"VeniceBeachCA.jpg","06/06/2018","06/06/2018","iStock Photo/benedek","Venice Beach CA",,"California",
"PasadenaCA-StreetView.jpg","06/06/2018","06/06/2018","iStock Photo/Michael Warren","Pasadena CA",,"Pasadena",
"Tamara Keefe Clementine's.jpg","06/06/2018","06/06/2018",,,,,
"ColumbiaMO-UnivofMO.jpg","06/08/2018","06/08/2018","iStock Photo/DenisTangneyJr","Columbia MO",,"Columbia",
"O'Fallon2018v1_W.jpg","06/08/2018","06/08/2018",,,,,
"OCOC logo PRINT vert.jpg","06/08/2018","06/08/2018",,,,,
"LexingtonKY-FarminFall.jpg","06/08/2018","06/08/2018","iStock Photo/Kirkikis","Lexington KY",,"Lexington",
"Top_10_STEMCities_Badge2018.png","06/11/2018","06/11/2018",,,,,
"UT Health Logo.jpg","06/11/2018","06/11/2018",,,,,
"UT Health Photo.jpg","06/11/2018","06/11/2018",,,,,
"Pullman-WA-Church.jpg","06/12/2018","06/12/2018","Courtesy of ","Joe Mabel under a  CC 2.0  license.","Pullman WA",,"Pullman"
"UC-Boulder.jpg","06/12/2018","06/12/2018","raclro","Boulder CO",,"Boulder",
"Tech-Man.jpg","06/12/2018","06/12/2018","iStockPhoto.com","10 Best Cities for STEM",,,
"TylerTX.jpg","10/16/2019","06/12/2018",,"Tyler TX Healthcare",,,
"Colorado-Sunshine.jpg","06/12/2018","06/12/2018","iStock Photo/deberarr","Colorado",,"Colorado",
"RedRocksAmpitheater-CO.jpg","06/12/2018","06/12/2018","iStock/schmez","Red Rocks CO",,"Colorado",
"AnchorageAK-BoatsonWater.jpg","06/12/2018","06/12/2018","iStock Photo/DKart","Anchorage AK",,"Anchorage",
"AnchorageAK-Moose.jpg","06/12/2018","06/12/2018","iStock Photo/JonnyNoTrees","Anchorage AK",,"Anchorage",
"AnchorageAK-FurRondy.jpg","06/12/2018","06/12/2018","Facebook/AnchorageFurRendezvous","Anchorage AK",,"Anchorage",
"AnchorageAK-AlaskaCenterforthePerformingArts.jpg","06/12/2018","06/12/2018","Facebook/Alaska Center For the Performing Arts","Anchorage AK",,"Anchorage",
"FamilyOnDock.jpg","06/12/2018","06/12/2018","iStock Photo/Kerkez","Stock",,,
"HuntsvilleAL-USSpaceandRocketCenter.jpg","06/13/2018","06/13/2018","iStock Photo/red7255","Huntsville AL",,"Huntsville",
"HuntsvilleAL-BigSpringPark.jpg","06/13/2018","06/13/2018","iStock Photo/James Deitsch","Huntsville AL",,"Huntsville",
"HuntsvilleAL-MarshallSpaceFlightCenterPark.jpg","06/13/2018","06/13/2018","Courtesy of NASA's Marshall Space Flight Center under a  CC 2.0  license.","Huntsville AL",,"Huntsville",
"OkobojiIA-ArnoldsParkBeach.jpg","06/14/2018","06/14/2018","Facebook/VacationOkoboji","Okoboji IA",,"Okoboji",
"TraverseCityMI-ClinchParkBeach.jpg","06/14/2018","06/14/2018","Courtesy of  zenmasterdod under a  CC 2.0  license.","Traverse City MI",,"Traverse City",
"MentorOH-HeadlandsBeachSP.jpg","06/14/2018","06/14/2018","Courtesy of  Erik Drost  under a  CC 2.0  license.","Mentor OH",,"Mentor",
"BeverlyShoresIN-LakeViewBeach.jpg","06/14/2018","06/14/2018","Facebook/IndianaDunesNL","Beverly Shores IN",,"Beverly Shores",
"LudingtonMI-LudingtonBeachStatePark.jpg","06/14/2018","06/14/2018","Courtesy of  Pat (Cletch) Williams under a  CC 2.0  license.","Ludington MI",,"Ludington",
"DuluthMN-ParkPointBeach.jpg","06/14/2018","06/14/2018","Courtesy of  Sharon Mollerus under a  CC 2.0  license.","Duluth MN",,"Duluth",
"SchoolhouseBeach-WashingtonIslandWI.jpg","06/14/2018","06/14/2018","Public Domain","Washington Island WI",,"Wisconsin",
"LakeMIBeach.jpg","06/14/2018","06/14/2018","iStock Photo/ehrlif","Lake Michigan Beach",,"Michigan",
"Rutherford18v32_W.jpg","06/15/2018","06/15/2018",,"Rutherford County, TN Digital Magazine",,"Murfreesboro",
"Surprising-Things-About-Living-in-Colorado.jpg","06/20/2018","06/20/2018","iStockPhoto.com","Surprising Things about Living in Colorado",,,
,"07/10/2018","06/20/2018",,,,,
"YorktownBeachVA.jpg","06/21/2018","06/21/2018","Facebook/YorktownBeach","Yorktown Beach VA",,,
"BuckroeBeachVA.jpg","06/21/2018","06/21/2018","Courtesy of  William Grimes under a  CC 2.0  license.","Buckroe Beach VA",,"Hampton",
"SandbridgeBeachVA.jpg","06/21/2018","06/21/2018","Courtesy of  U.S. Army Corps of Engineers Norfolk District  under a  CC 2.0  license.","Sandbridge Beach VA",,"Virginia Beach",
"JamestownBeachVA.jpg","06/21/2018","06/21/2018","Courtesy of  Brian Holland under a  CC 2.0  license.","Jamestown Beach VA",,"Williamsburg",
"FortMonroeVA.jpg","06/21/2018","06/21/2018","Courtesy of  National Register of Historic Places under a  CC 2.0  license.","Fort Monroe VA",,"Hampton",
"NorfolkVA.jpg","06/21/2018","06/21/2018","Courtesy of Doug Lewis under a  CC 2.0  license.","Norfolk VA",,"Norfolk",
"DenverCO-RedRocksSunset.jpg","06/22/2018","06/22/2018","iStock Photo/Adam-Springer","Denver CO",,"Denver",
"JacsonHoleWY-SummeratTetons.jpg","06/22/2018","06/22/2018","iStock Photo/KenCanning","Jackson Hole WY",,"Wyoming",
"DuluthMN-SunsetChairsWater.jpg","06/22/2018","06/22/2018","iStock Photo/LIKE HE","Duluth MN",,"Duluth",
"BurlingtonVT-LakeChamplainLighthouse.jpg","06/22/2018","06/22/2018","Courtesy of  Mike Thomas under a  CC 2.0  license.","Burlington VT",,"Burlington",
"BuffaloNY-GardenReflectingPool.jpg","06/22/2018","06/22/2018",,,,,
"BuffaloNY-AllentownColorfulHouses.jpg","06/22/2018","06/22/2018","iStock Photo/benedek","Buffalo NY",,"Buffalo",
"Maury18_v22W.jpg","06/22/2018","06/22/2018",,"Maury County, TN Digital Magazine",,"Columbia",
"BoiseID-BoiseRiverSunset.jpg","06/22/2018","06/22/2018","iStock Photo/vkbhat","Boise ID",,"Boise",
"BoiseID-FallTrees.jpg","06/22/2018","06/22/2018","Courtesy of  Boise Metro Chamber of Commerce under a  CC 2.0  license.","Boise ID",,"Boise",
"BoiseID-BasqueBlock.jpg","06/22/2018","06/22/2018","Courtesy of  Steev Hise under a  CC 2.0  license.","Boise ID",,"Boise",
"BoiseID-BasqueBlockMural.jpg","07/23/2018","06/22/2018","Courtesy of  Allison Mickel under a  CC 2.0  license.","Boise ID",,"Boise",
"BoiseID-IDStateCapitol.jpg","06/22/2018","06/22/2018","iStock Photo/knowlesgallery","Boise ID",,"Boise",
"IceCream-StockPhoto.jpg","06/22/2018","06/22/2018","iStock Photo/PeopleImages","Stock",,,
"LouisvilleKY-DowntownatDusk.jpg","06/22/2018","06/22/2018","iStock Photo/Sean Pavone","Louisville-KY",,"Louisville",
"LouisvilleKY-4thStLive.jpg","06/22/2018","06/22/2018","iStock Photo/Thomas Kelley","Louisville-KY",,"Louisville",
"AnnArborMI-BaconStuffedWaffles.jpg","06/22/2018","06/22/2018","Photo Courtesy of Courtesy of Zingerman's Roadhouse","Ann Arbor MI",,"Ann Arbor",
"ChicagoIL-BreakfastPoutineBiteCafeACTUAL.jpg","06/22/2018","06/22/2018","Photo Courtesy Bite Café","Chicago IL",,"Chicago",
"ClevelandOH-BreakfastBahnMi-Jackflaps.jpg","06/22/2018","06/22/2018","Photo Courtesy of Jack Flap's","Cleveland OH",,"Cleveland",
