"Torchy's-ATX.jpg","03/13/2018","03/13/2018","Photo Courtesy of Torchy's Instagram",,,,
"Newport-Beach1-via-iStock-user-KGrif.jpg","03/13/2018","03/13/2018","iStock Photo/KGriff",,,"Newport Beach",
"Newport-Beach3-via-iStock-user-cliffwass.jpg","03/13/2018","03/13/2018","iStock Photo/cliffwass",,,"Newport Beach",
"White-Plains1-via-FlickrJune-Marie.jpg","03/13/2018","03/13/2018","Courtesy of June Marie under a  CC 2.0  license.",,,"White Plains",
"Naperville1-via-FlickrMichael-Kappel.jpg","03/13/2018","03/13/2018","Courtesy of  Michael Kappel  under a  CC 2.0  license.",,,"Naperville",
"Brookline-MA1-via-FlickrMad-Ball.jpg","03/13/2018","03/13/2018","Courtesy of  Mad Ball  under a  CC 2.0  license.",,,"Brookline",
"Flower-Mound-TX1-via-FlickrDavid-Koontz.jpg","03/13/2018","03/13/2018","Courtesy of  David Koontz  under a  CC 2.0  license.",,,"Flower Mound",
"Sammamish-WA1-via-TumblrAbhinaba-Basu.jpg","03/13/2018","03/13/2018","Courtesy of  Abhinaba Basu  under a  CC 2.0  license.",,,"Sammamish",
"Top10_Cities_To-Visit_2018.png","03/13/2018","03/13/2018",,,,,
"InstagrammingFood.jpg","03/14/2018","03/14/2018","iStockPhoto.com/Alexandra Iakovleva",,,,
"Escape-the-Movies-at-Laurel’s-House-of-Horror.jpg","03/14/2018","03/14/2018","Courtesy of Laurel's House of Horror",,,"Laurel",
"Masquerade-Manor-at-Exodus-Escape-Room.jpg","03/14/2018","03/14/2018","Courtesy of Exodus Escape Room",,,"Monterey",
"Coolidge-Theater.jpg","03/14/2018","03/14/2018","Courtesy of  Blue Delliquanti under a  CC 2.0  license.",,,"Brookline",
"LandscapeForPrint.jpg","03/15/2018","03/15/2018","Sponsored by Mountain View College","Southwest Dallas - Mountain View College",,"Cedar Hill",
"ClevelandOH.jpg","10/30/2018","03/15/2018","Courtesy of iStockphoto/Ron Thomas","Cleveland",,"Cleveland",
"Where-travel-writers-live.jpg","03/15/2018","03/15/2018","iStockPhoto.com/anyaberkut",,,,
"SWDallas18v5W.jpg","03/18/2018","03/18/2018",,,,,
"TEDG18v26W.jpg","03/18/2018","03/18/2018",,,,,
"HighPoint18v1_W.jpg","03/18/2018","03/18/2018",,,,,
"HPLogo.png","03/18/2018","03/18/2018",,,,,
"EastCentralIndiana_18v2W.jpg","04/10/2020","03/18/2018",,"East Central Indiana magazine",,,
"Bio_headshot.jpg","03/19/2018","03/19/2018",,,,,
"Schlitterbahn 1.jpg","03/19/2018","03/19/2018","Courtesy of Schlitterbahn Waterparks and Resorts","Schlitterbahn 1.jpg",,"New Braunfels",
"Schlitterbahn 2.jpg","03/19/2018","03/19/2018","Courtesy of Schlitterbahn Waterparks and Resorts","Schlitterbahn 2",,"New Braunfels",
"Schlitterbahn3.jpg","03/19/2018","03/19/2018","Courtesy of Schlitterbahn Waterparks and Resorts","Schlitterbahn 3",,"New Braunfels",
"NB-July-09-2015-TV-Schatzes-Central-Park-0410-300x200.jpg","03/19/2018","03/19/2018","Courtesy of Schlitterbahn Waterparks and Resorts","nb",,"New Braunfels",
"Kayak.jpg","03/20/2018","03/20/2018","iStock Photo User mihtiander",,,,
"Wine.jpg","03/23/2018","03/20/2018","iStockPhoto",,,,
"Franklin, TN.jpg","03/21/2018","03/21/2018","Courtesy of Jim Bowen under a  CC 4.0  license.",,,,
"Chesterfield MO reasons.jpg","03/21/2018","03/21/2018","Courtesy of PVS444 under a  CC 4.0  license.",,,,
"48134_10151522811236528_1295961729_n (2).jpg","03/21/2018","03/21/2018",,,,,
"HowOneHatChangedEverything.jpg","03/21/2018","03/21/2018","Courtesy of iStockphoto/Imgorthand","Boy in winter hat",,,
"411042_3644579945832_797274868_o.jpg","03/21/2018","03/21/2018",,,,,
"Animas-River.jpg","03/21/2018","03/21/2018","iStock Photo/Different_Brian","Durango CO",,"Durango",
"Mt.-Bachelor-.jpg","03/21/2018","03/21/2018","iStock Photo/DougBennett","Bend OR",,"Bend",
"South-Dakota.jpg","03/21/2018","03/21/2018","iStock Photo/BenjaminSullivan","Black Hills",,"Spearfish",
"Santa-Fe.jpg","03/21/2018","03/21/2018","iStock Photo/JacobH","Santa Fe",,"Santa Fe",
"Greenville.jpg","03/21/2018","03/21/2018","iStock Photo/wpd911","Greenville Waterfall",,"Greenville",
"Santa-Fe2.jpg","03/21/2018","03/21/2018","iStock Photo/Dean_Fikar","Aspen Vista Overlook",,"Santa Fe",
"CRP_stacked.jpg","03/21/2018","03/21/2018",,,,,
"CRP_stacked.jpg","03/21/2018","03/21/2018",,,,,
"Rosie-Riveter.jpg","03/21/2018","03/21/2018","Photo Courtesy of National Park Service",,,"Richmond",
"Mary-Todd-Lincoln.jpg","04/05/2018","03/21/2018","Photo Courtesy of Mary Todd Lincoln House","MTL",,"Lexington",
"Harriett-Tubman.jpg","03/21/2018","03/21/2018","Photo Courtesy of National Park Service",,,"Auburn",
"Susan-B.-Anthony-House.jpg","03/22/2018","03/21/2018","Photo used with permission of the National Susan B. Anthony Museum & House",,,"Rochester",
"M'Clintock-House1.jpg","03/21/2018","03/21/2018","Photo Courtesy of National Park Service",,,"Seneca Falls",
"Womens-Natl-Rights.jpg","03/21/2018","03/21/2018","Photo Courtesy of National Park Service",,,"Seneca Falls",
"newbraunfels.jpg","03/21/2018","03/21/2018","Courtesy of Schlitterbahn Waterparks and Resorts",,,"New Braunfels",
"Benedetti-Headshot1.jpg","03/21/2018","03/21/2018",,,,,
"salt.jpg","03/22/2018","03/22/2018","Photo Courtesy of SALT Alaska",,,"Juneau",
"wine.jpg","03/22/2018","03/22/2018","iStock Photo/CasarsaGuru",,,,
"PCH-101.jpg","03/23/2018","03/23/2018","iStock Photo/Art Wager",,,"California",
"City-Lights.jpg","03/23/2018","03/23/2018","iStock Photo/jamesteohart",,,,
"Golden-Gate.jpg","03/23/2018","03/23/2018","iStock Photo/Ron_Thomas",,,"California",
"Small-Cities-for-Introverts.jpg","03/26/2018","03/26/2018","Courtesy of iStockphoto/benedek",,,,
"simi-valley.jpg","03/26/2018","03/26/2018","iStock Photo/ffaber53","simi valley ca",,"Simi Valley",
"65416SUB019.jpg","03/26/2018","03/26/2018","Courtesy of Dal-Tile","Nashville, TN","The new Dal-Tile facility in Dickson, TN.","Nashville",
"6540118JWA3677.jpg","03/26/2018","03/26/2018","Jeff Adkins","Nashville, TN","The&nbsp;Nashville Entrepreneur Center.","Nashville",
"6540118JWA4954.jpg","03/26/2018","03/26/2018","Jeff Adkins","Nashville, TN","Health care tech in Nashville, TN.","Nashville",
"3060417JWA9795.jpg","03/26/2018","03/26/2018","Jeff Adkins","Nashville, TN","Columbia State Community College in Nashville, TN.","Nashville",
"65416SUB015.jpg","03/26/2018","03/26/2018","Courtesy of the Nashville International Airport","Nashville, TN","The Nashville International Airport.","Nashville",
"65416SUB031.jpg","11/18/2019","03/26/2018","Courtesy of WeWork","Nashville, TN Businesses","WeWork in Nashville, TN.","Nashville",
"65416SUB018.jpg","03/26/2018","03/26/2018","Courtesy of the Nashville International Airport","Nashville, TN","The new international wing of the Nashville International Airport.","Nashville",
"1051116JWA6460.jpg","03/26/2018","03/26/2018","Jeff Adkins","Nashville, TN","Fans cheer on the Nashville Predators.","Nashville",
"3060413WJO8771.jpg","03/26/2018","03/26/2018","Wendy Jo O'Barr","Nashville, TN","Downtown Franklin, TN.","Nashville",
"833_1218CPFRE0032.jpg","03/26/2018","03/26/2018","Colby McLemore","Oak Ridge, TN","Stealth Mark opened a new business location in Oak Ridge, TN.","Oak Ridge",
"83312SUB093.jpg","03/26/2018","03/26/2018","Courtesy of the City of Oak Ridge","Oak Ridge, TN","Greenways in Oak Ridge, TN.","Oak Ridge",
"83312SUB062.jpg","03/26/2018","03/26/2018","Courtesy of Amy Viars","Oak Ridge, TN","ORNL Summer Robotics Academy in Oak Ridge, TN.","Oak Ridge",
"8331015MDT1625.jpg","03/26/2018","03/26/2018","Michael D. Tedesco","Oak Ridge, TN","On the shores of Melton Hill Lake, the beautiful Melton Lake Park provides a boat ramp and shoreline access for paddlers and anglers. Oak Ridge Rowing Club practicing.","Oak Ridge",
"83312SUB080.jpg","03/26/2018","03/26/2018","Courtesy of the City of Oak Ridge","Oak Ridge, TN","Oak Ridge, TN","Oak Ridge",
"83310SUB022.jpg","03/26/2018","03/26/2018","Courtesy of Don Dudenbostel","Oak Ridge, TN","Methodist Medical serves Oak Ridge, TN.","Oak Ridge",
"How-to-Love-Where-You-Live-Protest.jpg","03/27/2018","03/27/2018","Courtesy of iStockphoto/HABesen",,,,
"greenwich.jpg","03/28/2018","03/28/2018","iStock Photo/DenisTangneyJr",,,"Greenwich",
"Cullman AL.jpg","03/28/2018","03/28/2018","Courtesy of Adam Teague under a  CC 4.0  license.",,,,
"Notes-from-a-Public-Typewriter_Cover.jpg","03/28/2018","03/28/2018","Photo Courtesy of Michael Gustafson",,,,
"Notes-from-a-public-typewriter-4.jpg","03/29/2018","03/28/2018",,,,,
"Notes-from-a-public-typewriter-5 Credit Michael Gustafson.jpg","03/28/2018","03/28/2018",,"Photo Courtesy of Michael Gustafson",,,
"notes-public-typewriter1.jpg","03/29/2018","03/28/2018","Photo Courtesy of Michael Gustafson",,,,
"notes-public-typewriter2.jpg","03/28/2018","03/28/2018","Photo Courtesy of Michael Gustafson",,,,
"notes-public-typewriter3.jpg","03/28/2018","03/28/2018","Photo Courtesy of Michael Gustafson",,,,
"ECentral IN.jpg","03/29/2018","03/29/2018","Courtesy of Jerry under a  CC 4.0  license.",,,,
"e627df23b1b142c89f0d11a1b1bc99b5e7921185.jpeg","03/29/2018","03/29/2018",,,,,
"tiny-house.jpg","03/29/2018","03/29/2018","iStock Photo/asbe",,,,
"Oshkosh WI.jpg","03/30/2018","03/30/2018","Courtesy of Kevin Stewart under a  CC 4.0  license.",,,,
"Asheville18v16W.jpg","03/30/2018","03/30/2018",,,,,
"63315SUB026.jpg","03/30/2018","03/30/2018","Photo courtesy of the Asheville Area Chamber of Commerce","Asheville, NC",,"Asheville",
"6331116MRFRE047.jpg","03/30/2018","03/30/2018","Staff Photo","Asheville, NC",,"Asheville",
"Alex-tiny-house.jpg","04/02/2018","04/02/2018","Alex Kingsbery","tiny house plans",,,
"Alex-tiny-house-process.jpg","04/02/2018","04/02/2018","Alex Kingsbery","tiny house",,,
"Alex-tiny-house-process-2.jpg","04/02/2018","04/02/2018","Alex Kingsbery","tiny house building",,,
"Tiny-house-plans.jpg","04/02/2018","04/02/2018",,,,,
"alex-tiny-house-building.jpg","04/02/2018","04/02/2018",,,,,
"Tiny-house-building-process.jpg","04/02/2018","04/02/2018","Alex Kingsbery","tiny house plans",,,
"Tiny-house-side-view.jpg","04/02/2018","04/02/2018","Alex Kingsbery",,,,
"Tiny-House-Building-Advice.jpg","04/02/2018","04/02/2018","Alex Kingsbery","tiny house plans",,,
"IMG_2050.jpg","04/02/2018","04/02/2018",,,,,
"FRAMINGHAM.jpg","04/02/2018","04/02/2018","Courtesy of",,,"Framingham",
"hood.jpg","04/02/2018","04/02/2018","iStock Photo/krblokhin",,,,
"rb.jpg","04/02/2018","04/02/2018",,,,,
"DIY-Tiny-House.jpg","04/02/2018","04/02/2018","iStockPhoto.com","DIY tiny house",,,
"Best-Places-to-Live-for-Outdoor-Adventure.jpg","04/03/2018","04/03/2018","Courtesy of iStockphoto/mihtiander","Best Places to Live for Outdoor Adventure",,,
"SR1.jpg","04/04/2018","04/04/2018","Courtesy of  Jesse Wagstaff  under a  CC 2.0  license.",,,"San Rafael",
"sr2.jpg","04/05/2018","04/04/2018","Courtesy of  Michael Arrighi  under a  CC 2.0  license.",,,"San Rafael",
"SanRafaelCA1.jpg","04/09/2018","04/05/2018","iStock Photo/benedek","SanRafaelCA1",,"San Rafael",
"iStock-845563046.jpg","04/06/2018","04/06/2018","iStock/Sean Pavone","Memphis, TN",,"Memphis",
"83312SUB106.jpg","04/06/2018","04/06/2018","Photo courtesy of the City of Oak Ridge","Oak Ridge, TN",,"Oak Ridge",
"Walking---Stock-Photo.jpg","04/06/2018","04/06/2018","iStock Photo/Kirkikis","For How to Love Where You Live",,,
"MOCA Cleveland.jpg","04/06/2018","04/06/2018","Photo Courtesy of ThisisCleveland.com","MOCA Exterior",,,
"Cleveland Rock and Roll Hall of Fame.jpg","04/19/2018","04/06/2018","Photo Courtesy of Rock and Roll Hall of Fame","Rock and Roll Hall of Fame",,,
"Cleveland Rock and Roll Hall of Fame Interior.jpg","04/06/2018","04/06/2018","Photo Courtesy of Rock and Roll Hall of Fame","Rock and Roll Hall of Fame Interior",,,
"Cleveland-Soldiers-Sailors-Monument.jpg","05/24/2018","04/06/2018","Photo Courtesy of ThisisCleveland.com","Cleveland Soldiers",,,
"CLE-78th Street Studios.jpg","04/06/2018","04/06/2018","Photo Courtesy of 78th Street Studios","78th Street Studios",,,
"Cleveland Museum of Art Exterior.jpg","04/06/2018","04/06/2018","Photo Courtesy of Cleveland Museum of Art","Cleveland Museum of Art",,,
"30A Wine Fest.jpg","04/06/2018","04/06/2018","Photo Courtesy of Bonjwing Lee / Ulterior Epicure","30A Wine Fest",,"Florida",
"WEB-Colorado-Mountain-Winefest.jpg","04/06/2018","04/06/2018","Photo Courtesy of Colorado Mountain Winefest","Palisade CO",,"Palisade",
"WEB-Experience-Alexander-Valley.jpg","04/06/2018","04/06/2018","Photo Courtesy of Experience Alexander Valley","Healdsburg CA",,"Healdsburg",
"WEB-Fall-for-Greenville.jpg","04/06/2018","04/06/2018","Photo Courtesy of Fall for Greenville","Greenville, SC",,"Greenville",
"Nirvana food and wine festival.jpg","04/06/2018","04/06/2018","Photo Courtesy of Sanctuary on Camelback Mountain Resort & Spa","Paradise Valley AZ",,"Paradise Valley",
"Wellfleet MA Oysterfest.jpg","04/06/2018","04/06/2018","Photo Courtesy of Massachusetts Office of Travel and Tourism","Wellfleet MA",,"Massachusetts",
"Iowa-City-Dey-House-Exterior-2.jpg","04/10/2018","04/10/2018","© 2016 The University of Iowa, all rights reserved.","Iowa City, IA",,"Iowa City",
"Iowa-City-Dey-House-Exterior.jpg","04/10/2018","04/10/2018","© 2016 The University of Iowa, all rights reserved.","Iowa City, IA",,"Iowa City",
"Madison-WI-Aerial.jpg","04/10/2018","04/10/2018","Photo Courtesy of Christopher Klinge","Madison WI",,"Madison",
"Landlocked-Film-Festival-Iowa-City.jpg","04/10/2018","04/10/2018","Photo courtesy Landlocked Film Festival",,,,
"OakRidge18v12W.jpg","04/10/2018","04/10/2018",,,,,
"Main-Quad-@-Ubana-Champaign.jpg","04/10/2018","04/10/2018","iStock Photo/eyfoto","Champaign IL",,"Champaign",
"Arlington-Cherry-Blossoms.jpg","04/10/2018","04/10/2018","iStock Photo/Mishella","Arlington VA",,"Arlington",
"Arlington-Financial-District.jpg","04/10/2018","04/10/2018","iStock Photo/SeanPavonePhoto","Arlington VA",,"Arlington",
"Arlington-Kayaking-on-the-Water.jpg","04/10/2018","04/10/2018","iStock Photo/drnadig","Arlington VA",,"Arlington",
"Jersey-City-Liberty-State-Park.jpg","04/10/2018","04/10/2018","iStock Photo/Tongshan","Jersey City, NJ",,"Jersey City",
"Jersey-City-Panorama.jpg","04/10/2018","04/10/2018","iStock Photo/Ultima_Gaina","Jersey City, NJ",,"Jersey City",
"Sandy-Springs-Perimeter-Center.jpg","04/10/2018","04/10/2018","iStock Photo/Davel5957","Sandy Springs, GA",,"Sandy Springs",
"Santa-Monica-Lifeguard-Station.jpg","04/10/2018","04/10/2018","iStock Photo/Richard Sharrocks","Santa Monica, CA",,"Santa Monica",
"Santa-Monica-Ocean-Ave.jpg","04/10/2018","04/10/2018","iStock Photo/ViewApart","Santa Monica, CA",,"Santa Monica",
"Santa-Monica-Pier.jpg","04/10/2018","04/10/2018","iStock Photo/stellalevi","Santa Monica, CA",,"Santa Monica",
"Wilmington-Cape-Fear-River.jpg","04/10/2018","04/10/2018","iStock Photo/garytog","Wilmington, NC",,"Wilmington",
"Wilmington-NC-Downtown.jpg","04/10/2018","04/10/2018","iStock Photo/traveler1116","Wilmington, NC",,"Wilmington",
"STEM-KirklandWA-Google.jpg","05/29/2018","04/10/2018","iStock Photo/volkan.basar","Kirkland, WA",,"Kirkland",
"Kirkland-Sunset-on-the-Lake.jpg","04/10/2018","04/10/2018","iStock Photo/rhyman007","Kirkland, WA",,"Kirkland",
"Albany-Palace-Theater.jpg","04/11/2018","04/11/2018","iStock Photo/cbell7153","Albany, NY",,"Albany",
"Cincinnati-Baseball.jpg","04/11/2018","04/11/2018","iStock Photo/aceshot","Cincinnati, OH",,"Cincinnati",
"Cincinnati-Downtown.jpg","04/11/2018","04/11/2018","iStock Photo/AndreyKrav","Cincinnati, OH",,"Cincinnati",
"Cincinnati-Fireworks.jpg","04/11/2018","04/11/2018","iStock Photo/benjaminjk","Cincinnati, OH",,"Cincinnati",
"Madison-WI-Downtown.jpg","04/11/2018","04/11/2018","iStock Photo/DenisTangneyJr","Madison, WI",,"Madison",
"Madison-WI-State-Capitol-at-Night.jpg","04/11/2018","04/11/2018","iStock Photo/timhughes","Madison, WI",,"Madison",
"Madison-WI-State-Capitol.jpg","04/11/2018","04/11/2018","iStock Photo/UWMadison","Madison, WI",,"Madison",
"Champaign-Illinois-Univ-Main-Quad.jpg","04/11/2018","04/11/2018","iStock Photo/gnagel","Champaign IL",,"Champaign",
"Bowman-Beach-at-Sanibel-FL.jpg","04/11/2018","04/11/2018","iStock Photo/Purdue9394","Sanibel, FL",,"Sanibel",
"Siesta-Key-Beach.jpg","04/11/2018","04/11/2018","iStock Photo/Bkamprath","Siesta Key, FL",,"Siesta Key",
"Lovers-Key-Fort-Myers.jpg","04/11/2018","04/11/2018","Courtesy of peacenik1 under a  CC 2.0  license.","Fort Myers, FL",,"Fort Myers",
"Washington-Oaks-Palm-Coast.jpg","04/11/2018","04/11/2018","Courtesy of  Marc Averette  under a  CC 2.0  license.","Palm Coast, FL",,"Palm Coast",
"iStock-468592091.jpg","04/12/2018","04/12/2018","iStock/Entropyd","St. John the Baptist Parish, LA",,"Laplace",
"Florida-Secret-Beaches.jpg","04/13/2018","04/13/2018","iStockPhoto.com","Secret Florida Beaches",,,
"ChattanoogaEDG17v2W.jpg","04/13/2018","04/13/2018",,,,,
,"06/20/2018","04/13/2018",,"Chattanooga, TN Digital Magazine",,"Chattanooga",
"Petoskey-Stargazing-Milky-Way.jpg","04/13/2018","04/13/2018","Photo Courtesy of Petoskey Area Visitors Bureau","Mackinaw City, MI",,"Mackinaw City",
"Petoskey-Stargazing-Pic.jpg","04/13/2018","04/13/2018","Photo Courtesy of Petoskey Area Visitors Bureau","Mackinaw City, MI",,"Mackinaw City",
"Petosky-Stars-Milky-Way.jpg","04/13/2018","04/13/2018","Photo Courtesy of Petoskey Area Visitors Bureau","Mackinaw City, MI",,"Mackinaw City",
"Milkyway-Night.jpg","04/16/2018","04/16/2018","iStockPhoto.com","The Best Places in the US to Stargaze",,,
"Alaska-Skyline.jpg","04/16/2018","04/16/2018","iStockPhoto/Chilkoot","Anchorage, AK",,"Anchorage",
"Alaska-Moose.jpg","04/16/2018","04/16/2018","iStock Photo/mtnmichelle","Alaska",,"Alaska",
"Alaska-Trees.jpg","04/16/2018","04/16/2018","iStock Photo/mscornelius","Alaska",,"Alaska",
"Alaskan-Bears.jpg","04/16/2018","04/16/2018","iStock Photo/LuCaAr","Alaska",,"Alaska",
"Alaskan-Kayak-Glacier.jpg","04/16/2018","04/16/2018","iStock Photo/ScottSteindorf","Alaska",,"Alaska",
"Ketchikan-AK.jpg","04/16/2018","04/16/2018","iStock/sorincolac","Ketchikan, Alaska",,"Ketchikan",
"Alaska-Northern-Lights.jpg","04/16/2018","04/16/2018","iStock Photo/stanley45","Alaska",,"Alaska",
"New-Mexico-Stargazing.jpg","04/16/2018","04/16/2018","Bettymaya Foott","New Mexico Stargazing",,"New Mexico",
"Lafayette---Colorado.jpg","04/16/2018","04/16/2018","iStock Photo/Lunnderboy","Lafayette CO",,"Lafayette",
"Broomfield-Colorado.jpg","04/16/2018","04/16/2018","iStock Photo/bauhaus1000","Broomfield CO",,"Broomfield",
"Fort-Collins-Colorado.jpg","04/16/2018","04/16/2018","iStock Photo/RiverNorthPhotography","Fort Collins CO",,"Fort Collins",
"Castle-Rock-Colorado.jpg","04/16/2018","04/16/2018","iStock Photo/milehightraveler","Castle Rock CO",,"Castle Rock",
"Catie Nienaber.png","04/17/2018","04/17/2018",,,,,
"Jackson-TN-Rusty's-Dukes-of-Hazard.jpg","04/17/2018","04/17/2018","Courtesy of Thomas R Machnitzki under a  CC 2.0  license.","Jackson TN",,"Jackson",
"Jackson-TN-Rusty's-Mystery-Machine.jpg","04/17/2018","04/17/2018","Courtesy of ","Thomas R Machnitzki under a  CC 2.0  license.","Jackson TN",,"Jackson"
"8471SUB013.jpg","04/17/2018","04/17/2018","Photo credit: Tim Mueller","LaPlace, LA",,"Laplace",
"StJohntheBaptist2018v1W.jpg","04/17/2018","04/17/2018",,,,,
"StJohnLogo.png","04/17/2018","04/17/2018",,,,,
"Boulder-CO-Sunset.jpg","04/17/2018","04/17/2018","iStock Photo/fbxx","Boulder CO",,"Boulder",
"Colorado-Springs-CO-Garden-of-the-Gods.jpg","04/17/2018","04/17/2018","iStock Photo/RondaKimbrow","Colorado Springs CO",,"Colorado Springs",
"Denver-CO-Skyline.jpg","04/17/2018","04/17/2018","iStock Photo/dbvirago","Denver CO",,"Denver",
"Grand-Junction-CO-Rock-Formation.jpg","04/17/2018","04/17/2018","iStock Photo/Richard Schafer","Grand Junction CO",,"Grand Junction",
"Pueblo-CO-Downtown.jpg","04/17/2018","04/17/2018","iStock Photo/milehightraveler","Pueblo CO",,"Pueblo",
"Colorado.jpg","04/17/2018","04/17/2018","iStock Photo/wisanuboonrawd","Colorado",,"Colorado",
"Beaver-Creek-CO-Ski.jpg","04/17/2018","04/17/2018","iStock Photo/Adventure_Photo","Colorado",,"Colorado",
"Vail-Valley-Colorado.jpg","04/17/2018","04/17/2018","iStock Photo/Adventure_Photo","Vail CO",,"Vail",
"NASHM2018v16W.jpg","04/17/2018","04/17/2018",,,,,
"NashvilleHealthcare.jpg","04/17/2018","04/17/2018","Staff Photo","Nashville, TN",,"Nashville",
"Fort-Collins-Colorado-Building.jpg","04/17/2018","04/17/2018","iStock Photo/dlewis33","Fort Collins CO",,"Fort Collins",
"Fort-Collins-Colorado-Donwtown1.jpg","04/17/2018","04/17/2018","iStock Photo/RiverNorthPhotography","Fort Collins CO",,"Fort Collins",
"Loveland-Colorado-Lake-Sunset.jpg","04/17/2018","04/17/2018","iStock Photo/marekuliasz","Loveland CO",,"Loveland",
"Longmont-CO-Downtown.jpg","04/17/2018","04/17/2018","Courtesy of  Marixa Namir Andrade  under a  CC 2.0  license.","Longmont CO",,"Longmont",
"Glenwood-Canyon-Colorado.jpg","04/17/2018","04/17/2018","iStock Photo/Adventure_Photo","Colorado",,"Colorado",
"Strawberry-Park-Hot-Springs-Colorado.jpg","04/17/2018","04/17/2018","iStock Photo/tvirbickis","Steamboat Springs CO",,"Steamboat Springs",
"Seattle-WA-from-Water.jpg","04/18/2018","04/18/2018","iStock Photo/robynleigh","Seattle WA",,"Seattle",
"Seattle-WA-Art-Museum.jpg","04/18/2018","04/18/2018","iStock Photo/400tmax","Seattle WA",,"Seattle",
"Starved-Rock-Ilinois.jpg","04/18/2018","04/18/2018","iStock Photo/FSTOPLIGHT","Starved Rock State Park",,"Illinois",
"Illinois-Beach-State-Park.jpg","04/18/2018","04/18/2018","iStock Photo/Wirepec","Illinois Beach State Park",,"Zion",
"Cahokia-Mounds-Illinois.jpg","04/18/2018","04/18/2018","iStock Photo/JByard","Cahokia Mounds Illinois",,"Collinsville",
"Galena-Illinois-HistoricHome.jpg","04/18/2018","04/18/2018","Courtesy of  SD Dirk under a  CC 2.0  license.","Galena Illinois",,"Galena",
"Illinois-Railway.jpg","04/18/2018","04/18/2018","Courtesy of  contemplative imaging  under a  CC 2.0  license.","Illinois Railway Museum",,"Union",
"Shawnee-Hills-Wine-Trail.jpg","04/18/2018","04/18/2018","iStock Photo/bbbrrn","Shawnee Hills Wine Trail - Illinois",,"Illinois",
"Farmers-Market-Berries.jpg","04/18/2018","04/18/2018","iStock Photo/Amenohi","Urbana Farmer's Market Berries",,"Urbana",
"Northwestern-University-Illinois.jpg","04/18/2018","04/18/2018","iStock Photo/eyfoto","Northwestern University, based in Evanston IL",,"Evanston",
"KGough.jpg","04/19/2018","04/19/2018",,,,,
"Boulder-CO-Pearl-Street.jpg","04/19/2018","04/19/2018","iStock Photo/bauhaus1000","Boulder CO",,"Boulder",
"Bozeman-MT.jpg","04/19/2018","04/19/2018","iStock Photo/DianeBentleyRaymond","Bozeman MT",,"Bozeman",
"Rochester-MN-Mayo-Clinic.jpg","04/19/2018","04/19/2018","iStock Photo/BanksPhotos","Rochester, MN Mayo Clinic",,"Rochester",
"Dayton-OH.jpg","04/19/2018","04/19/2018","iStock Photo/Ron_Thomas","Dayton Ohio",,"Dayton",
"Detroit-Michigan.jpg","04/19/2018","04/19/2018","iStock Photo/pawel.gaul","Detroit MI",,"Detroit",
"Pittsburgh-PA.jpg","04/19/2018","04/19/2018","iStock Photo/f11photo","Pittsburgh PA",,"Pittsburgh",
"Olympia-Washington.jpg","04/19/2018","04/19/2018","iStock Photo/ChrisBoswell","Olympia WA",,"Olympia",
"Bothell-Washington.jpg","04/19/2018","04/19/2018","iStock Photo/KingWu","Bothell WA",,"Bothell",
"Auburn-Washington.jpg","04/19/2018","04/19/2018","iStock Photo/inacioluc","Auburn WA",,"Auburn",
"Olympia-WA-Capitol.jpg","04/19/2018","04/19/2018","iStock Photo/franckreporter","Olympia WA",,"Olympia",
"Spokane-WA-Clock-Tower.jpg","04/19/2018","04/19/2018","iStock Photo/gregobagel","Spokane WA",,"Spokane",
"Spokane-WA-River.jpg","04/19/2018","04/19/2018","iStock Photo/digidreamgrafix","Spokane WA",,"Spokane",
"Vancouver-Washington.jpg","04/19/2018","04/19/2018","iStock Photo/JPLDesigns","Vancouver WA",,"Vancouver",
"Everett-WA-Mountains.jpg","04/19/2018","04/19/2018","iStock Photo/njpPhoto","Everett WA",,"Everett",
"854018SUB0622.jpg","04/19/2018","04/19/2018","Courtesy of Lon Horwedel","Ann Arbor, MI","The Huron River at Gallup Park in Ann Arbor, MI.","Ann Arbor",
"854018SUB0150.jpg","04/19/2018","04/19/2018","Couresy of the Ann Arbor Arts Center","Ann Arbor, MI","Ann Arbor Arts Center","Ann Arbor",
"Updated-ACM-Concept-Image-4.jpg","04/19/2018","04/19/2018","Courtesy of acwayna","Ann Arbor, MI",,"Ann Arbor",
"854018SUB0761.jpg","04/19/2018","04/19/2018","Courtesy of Lon Horwedel","Ann Arbor, MI","Washtenaw Community College Commencement at Eastern Michigan University's Convocation Center in Ann Arbor, MI.","Ann Arbor",
"iStock-536656096.jpg","04/19/2018","04/19/2018","Courtesy of Davel5957","Ann Arbor, MI","Pedestrians walking on and crossing Main street in Downtown Ann Arbor, with the historic First National Bank building at the end of the block.","Ann Arbor",
"854018SUB0763.jpg","04/19/2018","04/19/2018","Courtesy of the University of Michigan","Ann Arbor, MI","A PhD Student&nbsp;runs an experiment using a self-cooling laser at&nbsp;the University of Michigan in Ann Arbor, MI.
&nbsp;","Ann Arbor",
"6570318AMFREE0029.jpg","04/19/2018","04/19/2018","Art Meripol","Prattville, AL","Bottling at Eleven86 Artesian Water Company.","Prattville",
